"id","sensor","time","data","session","sensor_data","sessionsecond","hedeflenen"
"2022487","pressure","23/5/2024 13:40:49","45.4","3568","2784","4241",
"2022488","co2","23/5/2024 13:40:49","0","3568","0","4241",
"2022489","o","23/5/2024 13:40:50","21.2","3568","6953","4242",
"2022490","temp","23/5/2024 13:40:50","25.47","3568","16692","4242",
"2022491","pressure","23/5/2024 13:40:50","45.4","3568","2784","4242",
"2022492","co2","23/5/2024 13:40:50","0","3568","0","4242",
"2022493","o","23/5/2024 13:40:51","21.2","3568","6953","4243",
"2022494","temp","23/5/2024 13:40:51","25.5","3568","16708","4243",
"2022495","pressure","23/5/2024 13:40:51","45.4","3568","2784","4243",
"2022496","co2","23/5/2024 13:40:51","0","3568","0","4243",
"2022497","o","23/5/2024 13:40:52","21.2","3568","6953","4244",
"2022498","temp","23/5/2024 13:40:52","25.48","3568","16700","4244",
"2022499","pressure","23/5/2024 13:40:52","45.67","3568","2800","4244",
"2022500","co2","23/5/2024 13:40:52","0","3568","0","4244",
"2022501","o","23/5/2024 13:40:53","21.2","3568","6953","4245",
"2022502","temp","23/5/2024 13:40:53","25.46","3568","16684","4245",
"2022503","pressure","23/5/2024 13:40:53","45.4","3568","2784","4245",
"2022504","co2","23/5/2024 13:40:53","0","3568","0","4245",
"2022505","o","23/5/2024 13:40:54","21.2","3568","6953","4246",
"2022506","temp","23/5/2024 13:40:54","25.5","3568","16708","4246",
"2022507","pressure","23/5/2024 13:40:54","45.67","3568","2800","4246",
"2022508","co2","23/5/2024 13:40:54","0","3568","0","4246",
"2022509","o","23/5/2024 13:40:55","21.2","3568","6953","4247",
"2022510","temp","23/5/2024 13:40:55","25.43","3568","16668","4247",
"2022511","pressure","23/5/2024 13:40:55","45.4","3568","2784","4247",
"2022512","co2","23/5/2024 13:40:55","0","3568","0","4247",
"2022513","o","23/5/2024 13:40:56","21.2","3568","6937","4248",
"2022514","temp","23/5/2024 13:40:56","25.47","3568","16692","4248",
"2022515","pressure","23/5/2024 13:40:56","45.14","3568","2768","4248",
"2022516","co2","23/5/2024 13:40:56","0","3568","0","4248",
"2022517","o","23/5/2024 13:40:57","21.1","3568","6929","4249",
"2022518","temp","23/5/2024 13:40:57","25.46","3568","16684","4249",
"2022519","pressure","23/5/2024 13:40:57","45.4","3568","2784","4249",
"2022520","co2","23/5/2024 13:40:57","0","3568","0","4249",
"2022521","o","23/5/2024 13:40:58","21.2","3568","6937","4250",
"2022522","temp","23/5/2024 13:40:58","25.46","3568","16684","4250",
"2022523","pressure","23/5/2024 13:40:58","45.14","3568","2768","4250",
"2022524","co2","23/5/2024 13:40:58","0","3568","0","4250",
"2022525","o","23/5/2024 13:40:59","21.1","3568","6929","4251",
"2022526","temp","23/5/2024 13:40:59","25.43","3568","16668","4251",
"2022527","pressure","23/5/2024 13:40:59","45.4","3568","2784","4251",
"2022528","co2","23/5/2024 13:40:59","0","3568","0","4251",
"2022529","o","23/5/2024 13:41:00","21.1","3568","6929","4252",
"2022530","temp","23/5/2024 13:41:00","25.47","3568","16692","4252",
"2022531","pressure","23/5/2024 13:41:00","45.67","3568","2800","4252",
"2022532","co2","23/5/2024 13:41:00","0","3568","0","4252",
"2022533","o","23/5/2024 13:41:01","21.1","3568","6929","4253",
"2022534","temp","23/5/2024 13:41:01","25.48","3568","16700","4253",
"2022535","pressure","23/5/2024 13:41:01","45.4","3568","2784","4253",
"2022536","co2","23/5/2024 13:41:01","0","3568","0","4253",
"2022537","o","23/5/2024 13:41:02","21.1","3568","6921","4254",
"2022538","temp","23/5/2024 13:41:02","25.46","3568","16684","4254",
"2022539","pressure","23/5/2024 13:41:02","45.01","3568","2760","4254",
"2022540","co2","23/5/2024 13:41:02","0","3568","0","4254",
"2022541","o","23/5/2024 13:41:03","21.1","3568","6921","4255",
"2022542","temp","23/5/2024 13:41:03","25.46","3568","16684","4255",
"2022543","pressure","23/5/2024 13:41:03","45.67","3568","2800","4255",
"2022544","co2","23/5/2024 13:41:03","0","3568","0","4255",
"2022545","o","23/5/2024 13:41:04","21.1","3568","6921","4256",
"2022546","temp","23/5/2024 13:41:04","25.47","3568","16692","4256",
"2022547","pressure","23/5/2024 13:41:04","45.14","3568","2768","4256",
"2022548","co2","23/5/2024 13:41:04","0","3568","0","4256",
"2022549","o","23/5/2024 13:41:05","21.1","3568","6921","4257",
"2022550","temp","23/5/2024 13:41:05","25.48","3568","16700","4257",
"2022551","pressure","23/5/2024 13:41:05","45.14","3568","2768","4257",
"2022552","co2","23/5/2024 13:41:05","0","3568","0","4257",
"2022553","o","23/5/2024 13:41:06","21.1","3568","6921","4258",
"2022554","temp","23/5/2024 13:41:06","25.48","3568","16700","4258",
"2022555","pressure","23/5/2024 13:41:06","45.4","3568","2784","4258",
"2022556","co2","23/5/2024 13:41:06","0","3568","0","4258",
"2022557","o","23/5/2024 13:41:07","21.1","3568","6905","4259",
"2022558","temp","23/5/2024 13:41:07","25.43","3568","16668","4259",
"2022559","pressure","23/5/2024 13:41:07","45.14","3568","2768","4259",
"2022560","co2","23/5/2024 13:41:07","0","3568","0","4259",
"2022561","o","23/5/2024 13:41:08","21.1","3568","6929","4260",
"2022562","temp","23/5/2024 13:41:08","25.46","3568","16684","4260",
"2022563","pressure","23/5/2024 13:41:08","45.4","3568","2784","4260",
"2022564","co2","23/5/2024 13:41:08","0","3568","0","4260",
"2022565","o","23/5/2024 13:41:09","21.1","3568","6929","4261",
"2022566","temp","23/5/2024 13:41:09","25.46","3568","16684","4261",
"2022567","pressure","23/5/2024 13:41:09","45.14","3568","2768","4261",
"2022568","co2","23/5/2024 13:41:09","0","3568","0","4261",
"2022569","o","23/5/2024 13:41:10","21.1","3568","6929","4262",
"2022570","temp","23/5/2024 13:41:10","25.42","3568","16660","4262",
"2022571","pressure","23/5/2024 13:41:10","45.14","3568","2768","4262",
"2022572","co2","23/5/2024 13:41:10","0","3568","0","4262",
"2022573","o","23/5/2024 13:41:11","21.1","3568","6929","4263",
"2022574","temp","23/5/2024 13:41:11","25.47","3568","16692","4263",
"2022575","pressure","23/5/2024 13:41:11","45.4","3568","2784","4263",
"2022576","co2","23/5/2024 13:41:11","0","3568","0","4263",
"2022577","o","23/5/2024 13:41:12","21.1","3568","6929","4264",
"2022578","temp","23/5/2024 13:41:12","25.46","3568","16684","4264",
"2022579","pressure","23/5/2024 13:41:12","45.4","3568","2784","4264",
"2022580","co2","23/5/2024 13:41:12","0","3568","0","4264",
"2022581","o","23/5/2024 13:41:13","21.1","3568","6929","4265",
"2022582","temp","23/5/2024 13:41:13","25.43","3568","16668","4265",
"2022583","pressure","23/5/2024 13:41:13","45.4","3568","2784","4265",
"2022584","co2","23/5/2024 13:41:13","0","3568","0","4265",
"2022585","o","23/5/2024 13:41:14","21.1","3568","6929","4266",
"2022586","temp","23/5/2024 13:41:14","25.46","3568","16684","4266",
"2022587","pressure","23/5/2024 13:41:14","45.01","3568","2760","4266",
"2022588","co2","23/5/2024 13:41:14","0","3568","0","4266",
"2022589","o","23/5/2024 13:41:15","21.1","3568","6929","4267",
"2022590","temp","23/5/2024 13:41:15","25.5","3568","16708","4267",
"2022591","pressure","23/5/2024 13:41:15","45.4","3568","2784","4267",
"2022592","co2","23/5/2024 13:41:15","0","3568","0","4267",
"2022593","o","23/5/2024 13:41:16","21.1","3568","6921","4268",
"2022594","temp","23/5/2024 13:41:16","25.46","3568","16684","4268",
"2022595","pressure","23/5/2024 13:41:16","45.4","3568","2784","4268",
"2022596","co2","23/5/2024 13:41:16","0","3568","0","4268",
"2022597","o","23/5/2024 13:41:17","21.1","3568","6929","4269",
"2022598","temp","23/5/2024 13:41:17","25.47","3568","16692","4269",
"2022599","pressure","23/5/2024 13:41:17","45.4","3568","2784","4269",
"2022600","co2","23/5/2024 13:41:17","0","3568","0","4269",
"2022601","o","23/5/2024 13:41:18","21.1","3568","6929","4270",
"2022602","temp","23/5/2024 13:41:18","25.48","3568","16700","4270",
"2022603","pressure","23/5/2024 13:41:18","45.4","3568","2784","4270",
"2022604","co2","23/5/2024 13:41:18","0","3568","0","4270",
"2022605","o","23/5/2024 13:41:19","21.1","3568","6929","4271",
"2022606","temp","23/5/2024 13:41:19","25.47","3568","16692","4271",
"2022607","pressure","23/5/2024 13:41:19","45.4","3568","2784","4271",
"2022608","co2","23/5/2024 13:41:19","0","3568","0","4271",
"2022609","o","23/5/2024 13:41:20","21.1","3568","6929","4272",
"2022610","temp","23/5/2024 13:41:20","25.48","3568","16700","4272",
"2022611","pressure","23/5/2024 13:41:20","45.14","3568","2768","4272",
"2022612","co2","23/5/2024 13:41:20","0","3568","0","4272",
"2022613","o","23/5/2024 13:41:21","21.1","3568","6929","4273",
"2022614","temp","23/5/2024 13:41:21","25.47","3568","16692","4273",
"2022615","pressure","23/5/2024 13:41:21","45.4","3568","2784","4273",
"2022616","co2","23/5/2024 13:41:21","0","3568","0","4273",
"2022617","o","23/5/2024 13:41:22","21.1","3568","6929","4274",
"2022618","temp","23/5/2024 13:41:22","25.48","3568","16700","4274",
"2022619","pressure","23/5/2024 13:41:22","45.4","3568","2784","4274",
"2022620","co2","23/5/2024 13:41:22","0","3568","0","4274",
"2022621","o","23/5/2024 13:41:23","21.1","3568","6929","4275",
"2022622","temp","23/5/2024 13:41:23","25.42","3568","16660","4275",
"2022623","pressure","23/5/2024 13:41:23","45.14","3568","2768","4275",
"2022624","co2","23/5/2024 13:41:23","0","3568","0","4275",
"2022625","o","23/5/2024 13:41:24","21.1","3568","6929","4276",
"2022626","temp","23/5/2024 13:41:24","25.48","3568","16700","4276",
"2022627","pressure","23/5/2024 13:41:24","45.14","3568","2768","4276",
"2022628","co2","23/5/2024 13:41:24","0","3568","0","4276",
"2022629","o","23/5/2024 13:41:25","21.1","3568","6929","4277",
"2022630","temp","23/5/2024 13:41:25","25.47","3568","16692","4277",
"2022631","pressure","23/5/2024 13:41:25","45.14","3568","2768","4277",
"2022632","co2","23/5/2024 13:41:25","0","3568","0","4277",
"2022633","o","23/5/2024 13:41:26","21.1","3568","6929","4278",
"2022634","temp","23/5/2024 13:41:26","25.48","3568","16700","4278",
"2022635","pressure","23/5/2024 13:41:26","45.14","3568","2768","4278",
"2022636","co2","23/5/2024 13:41:26","0","3568","0","4278",
"2022637","o","23/5/2024 13:41:27","21.2","3568","6937","4279",
"2022638","temp","23/5/2024 13:41:27","25.48","3568","16700","4279",
"2022639","pressure","23/5/2024 13:41:27","45.14","3568","2768","4279",
"2022640","co2","23/5/2024 13:41:27","0","3568","0","4279",
"2022641","o","23/5/2024 13:41:28","21.1","3568","6929","4280",
"2022642","temp","23/5/2024 13:41:28","25.47","3568","16692","4280",
"2022643","pressure","23/5/2024 13:41:28","45.67","3568","2800","4280",
"2022644","co2","23/5/2024 13:41:28","0","3568","0","4280",
"2022645","o","23/5/2024 13:41:29","21.1","3568","6929","4281",
"2022646","temp","23/5/2024 13:41:29","25.46","3568","16684","4281",
"2022647","pressure","23/5/2024 13:41:29","45.14","3568","2768","4281",
"2022648","co2","23/5/2024 13:41:29","0","3568","0","4281",
"2022649","o","23/5/2024 13:41:30","21.1","3568","6929","4282",
"2022650","temp","23/5/2024 13:41:30","25.48","3568","16700","4282",
"2022651","pressure","23/5/2024 13:41:30","45.67","3568","2800","4282",
"2022652","co2","23/5/2024 13:41:30","0","3568","0","4282",
"2022653","o","23/5/2024 13:41:31","21.1","3568","6929","4283",
"2022654","temp","23/5/2024 13:41:31","25.46","3568","16684","4283",
"2022655","pressure","23/5/2024 13:41:31","45.01","3568","2760","4283",
"2022656","co2","23/5/2024 13:41:31","0","3568","0","4283",
"2022657","o","23/5/2024 13:41:32","21.2","3568","6937","4284",
"2022658","temp","23/5/2024 13:41:32","25.48","3568","16700","4284",
"2022659","pressure","23/5/2024 13:41:32","45.4","3568","2784","4284",
"2022660","co2","23/5/2024 13:41:32","0","3568","0","4284",
"2022661","o","23/5/2024 13:41:33","21.2","3568","6953","4285",
"2022662","temp","23/5/2024 13:41:33","25.5","3568","16708","4285",
"2022663","pressure","23/5/2024 13:41:33","45.14","3568","2768","4285",
"2022664","co2","23/5/2024 13:41:33","0","3568","0","4285",
"2022665","o","23/5/2024 13:41:34","21.2","3568","6937","4286",
"2022666","temp","23/5/2024 13:41:34","25.47","3568","16692","4286",
"2022667","pressure","23/5/2024 13:41:34","45.14","3568","2768","4286",
"2022668","co2","23/5/2024 13:41:34","0","3568","0","4286",
"2022669","o","23/5/2024 13:41:35","21.2","3568","6953","4287",
"2022670","temp","23/5/2024 13:41:35","25.46","3568","16684","4287",
"2022671","pressure","23/5/2024 13:41:35","45.14","3568","2768","4287",
"2022672","co2","23/5/2024 13:41:35","0","3568","0","4287",
"2022673","o","23/5/2024 13:41:36","21.2","3568","6937","4288",
"2022674","temp","23/5/2024 13:41:36","25.42","3568","16660","4288",
"2022675","pressure","23/5/2024 13:41:36","45.14","3568","2768","4288",
"2022676","co2","23/5/2024 13:41:36","0","3568","0","4288",
"2022677","o","23/5/2024 13:41:37","21.2","3568","6953","4289",
"2022678","temp","23/5/2024 13:41:37","25.46","3568","16684","4289",
"2022679","pressure","23/5/2024 13:41:37","45.4","3568","2784","4289",
"2022680","co2","23/5/2024 13:41:37","0","3568","0","4289",
"2022681","o","23/5/2024 13:41:38","21.2","3568","6953","4290",
"2022682","temp","23/5/2024 13:41:38","25.42","3568","16660","4290",
"2022683","pressure","23/5/2024 13:41:38","45.4","3568","2784","4290",
"2022684","co2","23/5/2024 13:41:38","0","3568","0","4290",
"2022685","o","23/5/2024 13:41:39","21.2","3568","6953","4291",
"2022686","temp","23/5/2024 13:41:39","25.48","3568","16700","4291",
"2022687","pressure","23/5/2024 13:41:39","45.14","3568","2768","4291",
"2022688","co2","23/5/2024 13:41:39","0","3568","0","4291",
"2022689","o","23/5/2024 13:41:40","21.2","3568","6953","4292",
"2022690","temp","23/5/2024 13:41:40","25.47","3568","16692","4292",
"2022691","pressure","23/5/2024 13:41:40","45.4","3568","2784","4292",
"2022692","co2","23/5/2024 13:41:40","0","3568","0","4292",
"2022693","o","23/5/2024 13:41:41","21.2","3568","6953","4293",
"2022694","temp","23/5/2024 13:41:41","25.47","3568","16692","4293",
"2022695","pressure","23/5/2024 13:41:41","45.14","3568","2768","4293",
"2022696","co2","23/5/2024 13:41:41","0","3568","0","4293",
"2022697","o","23/5/2024 13:41:42","21.1","3568","6929","4294",
"2022698","temp","23/5/2024 13:41:42","25.47","3568","16692","4294",
"2022699","pressure","23/5/2024 13:41:42","45.67","3568","2800","4294",
"2022700","co2","23/5/2024 13:41:42","0","3568","0","4294",
"2022701","o","23/5/2024 13:41:43","21.2","3568","6937","4295",
"2022702","temp","23/5/2024 13:41:43","25.43","3568","16668","4295",
"2022703","pressure","23/5/2024 13:41:43","45.67","3568","2800","4295",
"2022704","co2","23/5/2024 13:41:43","0","3568","0","4295",
"2022705","o","23/5/2024 13:41:44","21.1","3568","6929","4296",
"2022706","temp","23/5/2024 13:41:44","25.46","3568","16684","4296",
"2022707","pressure","23/5/2024 13:41:44","45.4","3568","2784","4296",
"2022708","co2","23/5/2024 13:41:44","0","3568","0","4296",
"2022709","o","23/5/2024 13:41:45","21.1","3568","6929","4297",
"2022710","temp","23/5/2024 13:41:45","25.53","3568","16732","4297",
"2022711","pressure","23/5/2024 13:41:45","45.4","3568","2784","4297",
"2022712","co2","23/5/2024 13:41:45","0","3568","0","4297",
"2022713","o","23/5/2024 13:41:46","21.1","3568","6929","4298",
"2022714","temp","23/5/2024 13:41:46","25.42","3568","16660","4298",
"2022715","pressure","23/5/2024 13:41:46","45.14","3568","2768","4298",
"2022716","co2","23/5/2024 13:41:46","0","3568","0","4298",
"2022717","o","23/5/2024 13:41:47","21.1","3568","6921","4299",
"2022718","temp","23/5/2024 13:41:47","25.46","3568","16684","4299",
"2022719","pressure","23/5/2024 13:41:47","45.14","3568","2768","4299",
"2022720","co2","23/5/2024 13:41:47","0","3568","0","4299",
"2022721","o","23/5/2024 13:41:48","21.1","3568","6921","4300",
"2022722","temp","23/5/2024 13:41:48","25.48","3568","16700","4300",
"2022723","pressure","23/5/2024 13:41:48","45.14","3568","2768","4300",
"2022724","co2","23/5/2024 13:41:48","0","3568","0","4300",
"2022725","o","23/5/2024 13:41:49","21.1","3568","6921","4301",
"2022726","temp","23/5/2024 13:41:49","25.42","3568","16660","4301",
"2022727","pressure","23/5/2024 13:41:49","45.4","3568","2784","4301",
"2022728","co2","23/5/2024 13:41:49","0","3568","0","4301",
"2022729","o","23/5/2024 13:41:50","21.1","3568","6905","4302",
"2022730","temp","23/5/2024 13:41:50","25.47","3568","16692","4302",
"2022731","pressure","23/5/2024 13:41:50","45.14","3568","2768","4302",
"2022732","co2","23/5/2024 13:41:50","0","3568","0","4302",
"2022733","o","23/5/2024 13:41:51","21.1","3568","6921","4303",
"2022734","temp","23/5/2024 13:41:51","25.46","3568","16684","4303",
"2022735","pressure","23/5/2024 13:41:51","45.4","3568","2784","4303",
"2022736","co2","23/5/2024 13:41:51","0","3568","0","4303",
"2022737","o","23/5/2024 13:41:52","21.1","3568","6905","4304",
"2022738","temp","23/5/2024 13:41:52","25.48","3568","16700","4304",
"2022739","pressure","23/5/2024 13:41:52","45.4","3568","2784","4304",
"2022740","co2","23/5/2024 13:41:52","0","3568","0","4304",
"2022741","o","23/5/2024 13:41:53","21.1","3568","6929","4305",
"2022742","temp","23/5/2024 13:41:53","25.47","3568","16692","4305",
"2022743","pressure","23/5/2024 13:41:53","45.14","3568","2768","4305",
"2022744","co2","23/5/2024 13:41:53","0","3568","0","4305",
"2022745","o","23/5/2024 13:41:54","21.1","3568","6929","4306",
"2022746","temp","23/5/2024 13:41:54","25.48","3568","16700","4306",
"2022747","pressure","23/5/2024 13:41:54","45.4","3568","2784","4306",
"2022748","co2","23/5/2024 13:41:54","0","3568","0","4306",
"2022749","o","23/5/2024 13:41:55","21.1","3568","6929","4307",
"2022750","temp","23/5/2024 13:41:55","25.48","3568","16700","4307",
